,session_date_percentile,Summary_Length,cost,Hot_Topic,Made_Law,Starting_Committee,Revised_SoP,Amended,Started_House_Or_Senate
3236,3,Medium,Medium,0,True,7,False,False,H
3237,3,Medium,Medium,1,True,14,False,False,H
3238,3,Medium,Medium,0,True,15,False,False,H
3239,3,Medium,Medium,0,True,15,False,False,H
3240,3,Low,Medium,0,False,15,False,False,H
3241,3,Medium,Medium,0,False,7,False,True,H
3242,3,Medium,Medium,0,True,7,False,True,H
3243,3,Medium,Medium,0,True,7,False,False,H
3244,3,Medium,Medium,0,False,7,False,False,H
3245,3,Medium,Medium,1,True,4,False,False,H
3246,3,Medium,Medium,1,True,14,False,False,H
3247,3,Medium,Medium,0,False,14,False,False,H
3248,3,Medium,Medium,0,True,15,False,False,H
3249,3,Medium,Medium,0,False,15,False,False,H
3250,3,Medium,Medium,0,True,7,False,False,H
3251,3,Medium,Medium,0,True,7,False,False,H
3252,3,Medium,Medium,0,False,4,False,False,H
3253,3,Medium,Medium,0,False,14,False,False,H
3254,3,Medium,Medium,0,True,14,False,False,H
3255,3,Medium,Medium,0,True,14,False,False,H
3256,3,Medium,Medium,0,False,15,False,False,H
3257,3,Medium,Medium,0,True,7,False,False,H
3258,3,Medium,Medium,1,False,7,False,False,H
3259,3,Medium,Medium,0,True,7,False,False,H
3260,3,Medium,Medium,0,False,7,False,False,H
3261,3,Medium,Medium,0,True,7,False,False,H
3262,3,Medium,Medium,0,True,7,False,False,H
3263,3,Medium,Medium,0,False,7,False,False,H
3264,3,High,Medium,0,False,15,False,False,H
3265,3,Medium,Medium,0,False,15,False,False,H
3266,3,High,Medium,0,False,15,False,False,H
3267,3,Medium,Medium,0,True,1,False,False,H
3268,3,Medium,Medium,0,True,14,False,False,H
3269,3,Medium,Medium,0,False,14,False,False,H
3270,3,Medium,Medium,0,True,14,False,True,H
3271,3,Medium,Medium,0,True,14,False,False,H
3272,3,Medium,Medium,1,True,14,False,False,H
3273,3,High,High,0,True,4,False,False,H
3274,3,Medium,Medium,0,True,1,False,False,H
3275,3,Medium,Medium,1,True,7,False,False,H
3276,3,Medium,Medium,0,False,1,False,False,H
3277,3,Medium,High,0,False,1,False,False,H
3278,3,Medium,High,0,True,1,False,False,H
3279,3,Medium,Medium,0,False,1,False,False,H
3280,3,Medium,Medium,0,False,4,False,False,H
3281,3,Medium,Medium,1,False,4,False,False,H
3282,3,Medium,Medium,0,False,15,False,False,H
3283,3,Medium,Medium,0,True,15,False,False,H
3284,3,Medium,Medium,0,False,14,False,False,H
3285,3,Medium,Medium,0,False,7,False,False,H
3286,3,Medium,Medium,0,True,7,False,False,H
3287,3,Medium,Medium,0,False,7,False,False,H
3288,3,High,Medium,0,False,7,False,False,H
3289,3,Medium,Medium,0,True,7,False,True,H
3290,3,Medium,Medium,0,False,7,False,False,H
3291,3,Medium,Medium,1,True,4,False,False,H
3292,3,Medium,Medium,0,True,4,False,False,H
3293,3,Medium,Medium,1,False,4,False,False,H
3294,4,High,Medium,0,False,18,False,False,H
3295,4,High,Medium,0,False,18,False,False,H
3296,4,High,Medium,0,False,18,False,False,H
3297,4,Medium,Medium,0,False,18,False,False,H
3298,4,Medium,Medium,0,False,18,False,False,H
3299,4,High,Medium,0,False,18,False,False,H
3300,4,Medium,Medium,0,False,4,False,False,H
3301,4,Medium,Medium,1,False,4,False,False,H
3302,4,High,Medium,0,True,4,False,False,H
3303,4,Medium,Medium,0,False,4,False,False,H
3304,4,Medium,High,0,True,1,False,False,H
3305,4,Medium,High,0,False,1,False,False,H
3306,4,Medium,Medium,0,True,1,False,False,H
3307,4,Medium,High,0,False,1,False,False,H
3308,4,Medium,Medium,0,True,14,False,False,H
3309,4,Medium,Medium,0,False,15,False,False,H
3310,4,Medium,Medium,1,True,4,False,False,H
3311,4,Medium,Medium,0,False,1,False,False,H
3312,4,Medium,High,0,False,1,False,False,H
3313,4,Medium,Medium,0,False,4,False,True,H
3314,4,Medium,Medium,0,False,7,False,False,H
3315,4,Medium,Medium,0,True,1,False,False,H
3316,4,Medium,Medium,0,True,1,False,False,H
3317,4,Medium,Medium,1,False,14,False,True,H
3318,4,Medium,Medium,0,True,14,False,False,H
3319,4,Medium,Medium,0,False,14,False,True,H
3320,4,Medium,Medium,0,False,1,False,False,H
3321,4,High,Medium,0,False,18,False,False,H
3322,4,Medium,Medium,0,False,18,False,False,H
3323,4,Medium,Medium,1,True,4,False,False,H
3324,4,Medium,Medium,0,False,14,False,False,H
3325,4,Medium,Medium,0,True,7,False,False,H
3326,4,Medium,Medium,1,False,14,False,False,H
3327,4,Medium,Medium,0,False,14,False,False,H
3328,4,High,Medium,0,False,14,False,False,H
3329,4,Medium,Medium,0,True,1,False,False,H
3330,4,Medium,High,0,True,1,False,False,H
3331,4,Medium,High,0,True,1,False,False,H
3332,4,High,High,0,False,1,False,False,H
3333,4,Medium,High,0,False,1,False,False,H
3334,4,Medium,High,0,False,1,False,False,H
3335,4,Medium,High,0,True,1,False,False,H
3336,4,Medium,Medium,0,True,1,False,False,H
3337,4,Medium,High,0,False,1,False,False,H
3338,4,Medium,Medium,0,False,1,False,False,H
3339,4,High,High,0,False,1,False,False,H
3340,4,Medium,High,0,False,1,False,False,H
3341,4,Medium,High,0,False,1,False,False,H
3342,4,Medium,High,0,True,1,False,False,H
3343,4,High,Medium,0,False,18,False,True,H
3344,4,Medium,Medium,0,True,18,False,False,H
3345,4,Medium,Medium,1,False,4,False,False,H
3346,4,Medium,Medium,0,False,18,False,False,H
3347,4,Medium,Medium,0,False,18,False,False,H
3348,4,High,Medium,0,True,1,False,False,H
3349,4,Medium,Medium,0,False,1,False,False,H
3350,4,Medium,Medium,0,True,1,False,False,H
3351,4,Medium,High,0,True,1,False,False,H
3352,4,Medium,High,0,True,1,False,False,H
3353,4,High,High,0,True,1,False,False,H
3354,4,High,Medium,1,False,14,False,False,H
3355,4,Medium,Medium,0,True,14,False,False,H
3356,4,Medium,Medium,0,True,18,False,False,H
3357,4,Medium,High,0,False,1,False,False,H
3358,4,Medium,Medium,0,True,1,False,False,H
3359,4,High,Medium,0,True,1,False,False,H
3360,4,Medium,High,0,False,1,False,False,H
3361,4,Medium,High,0,False,1,False,False,H
3362,4,Medium,High,0,True,1,False,False,H
3363,4,Medium,High,0,False,1,False,False,H
3364,4,High,High,0,False,1,False,False,H
3365,4,Medium,High,0,False,1,False,False,H
3366,4,Medium,High,0,True,1,False,False,H
3367,4,High,High,0,True,1,False,False,H
3368,4,Medium,Medium,0,False,1,False,False,H
3369,4,Medium,Medium,0,True,1,False,False,H
3370,4,Medium,Medium,0,True,1,False,False,H
3371,4,High,High,0,True,1,False,False,H
3372,4,Medium,Medium,0,True,1,False,False,H
3373,5,Medium,Medium,0,True,1,False,False,H
3374,5,Medium,Medium,0,True,1,False,False,H
3375,5,Medium,Medium,0,True,1,False,False,H
3376,5,Medium,Medium,1,True,18,False,False,H
3377,5,Medium,Medium,0,True,18,False,False,H
3378,5,Medium,High,0,True,18,False,False,H
3380,2,Medium,Medium,0,True,15,False,False,H
3381,2,Medium,Medium,0,True,7,False,False,H
3382,2,Medium,Medium,0,True,9,False,False,H
3383,2,Medium,Medium,0,True,15,False,False,H
3384,3,Medium,Medium,0,False,7,False,False,H
3385,3,Medium,Medium,0,True,7,False,False,H
3386,3,Medium,Medium,0,True,15,False,False,H
3387,3,Medium,Medium,0,True,14,False,False,H
3388,3,Medium,Medium,0,True,7,False,False,H
3389,3,Medium,Medium,0,True,15,False,False,H
3390,3,Medium,Medium,0,True,15,False,False,H
3391,3,Medium,Medium,0,True,7,False,False,H
3392,4,Medium,Medium,0,True,7,False,False,H
3393,4,High,Medium,0,True,15,False,False,H
3394,4,Medium,Medium,0,False,15,False,False,H
3395,4,Medium,Medium,0,True,4,False,False,H
3396,4,Medium,Medium,1,True,4,False,False,H
3397,4,Medium,Medium,1,True,4,False,False,H
3398,4,Medium,Medium,0,True,15,False,False,H
3399,4,Medium,Medium,0,True,18,False,False,H
3400,4,Medium,Medium,0,True,18,False,False,H
3401,4,Medium,Medium,0,False,15,False,False,H
3402,4,Medium,Medium,0,False,18,False,False,H
3403,4,Medium,Medium,0,False,14,False,False,H
3404,4,Medium,Medium,0,True,18,False,False,H
3405,5,Medium,Medium,0,False,18,False,False,H
3406,2,Medium,Medium,0,True,0,False,False,H
3407,2,Medium,Medium,0,False,0,False,False,H
3408,3,Medium,Medium,0,True,14,False,False,H
3409,3,High,Medium,0,True,15,False,False,H
3410,3,High,Medium,0,True,15,False,False,H
3411,3,Medium,Medium,0,True,15,False,False,H
3412,4,Medium,Medium,0,False,12,False,False,H
3413,4,Medium,Medium,0,True,18,False,False,H
3414,1,Medium,Medium,0,False,15,False,False,H
3415,2,Medium,Medium,0,False,15,False,False,H
3417,2,Medium,Medium,0,True,9,False,False,H
3418,4,Medium,Medium,0,False,15,False,False,H
3419,1,Medium,Medium,0,True,7,False,False,S
3420,1,Medium,Medium,0,True,3,False,False,S
3421,1,Medium,Medium,0,True,3,False,False,S
3422,1,Medium,Medium,0,True,3,False,False,S
3423,1,Medium,Medium,0,False,3,False,True,S
3424,1,High,Medium,0,True,3,False,False,S
3425,1,Medium,Medium,0,True,17,False,False,S
3426,1,Medium,Medium,0,False,17,False,False,S
3427,1,High,Medium,0,False,17,False,False,S
3428,1,Medium,High,0,False,6,False,False,S
3431,1,Medium,Medium,1,False,10,False,False,S
3432,1,Medium,Medium,0,True,8,False,False,S
3433,1,Medium,Medium,0,False,8,False,False,S
3434,1,Medium,Medium,0,True,6,False,False,S
3435,1,Medium,High,0,True,6,False,False,S
3436,1,Medium,High,0,True,6,False,False,S
3437,1,Medium,Medium,0,True,13,False,False,S
3438,1,High,Medium,0,False,13,False,False,S
3439,1,Medium,Medium,0,True,7,False,True,S
3440,1,Medium,Medium,0,True,7,False,False,S
3441,1,Medium,Medium,0,False,7,False,False,S
3442,1,Medium,Medium,0,False,7,False,True,S
3443,1,Medium,Medium,0,True,7,False,False,S
3444,1,High,Medium,0,True,7,False,True,S
3445,1,Medium,Medium,0,False,17,False,False,S
3446,1,Medium,Medium,0,True,4,False,False,S
3447,1,High,Medium,1,True,4,False,False,S
3448,1,Medium,Medium,1,True,4,False,False,S
3449,1,Medium,Medium,1,True,4,False,False,S
3450,1,Medium,Medium,0,True,4,False,True,S
3451,1,Medium,Medium,1,True,4,False,True,S
3452,1,High,Medium,0,True,10,False,False,S
3453,1,Medium,Medium,0,True,10,False,False,S
3454,1,Medium,Medium,0,True,10,False,False,S
3455,1,Medium,Medium,0,True,10,False,False,S
3456,1,Medium,Medium,0,False,10,False,False,S
3457,1,Medium,Medium,0,False,10,False,False,S
3458,1,Medium,Medium,0,True,8,False,True,S
3459,1,Low,Medium,0,False,10,False,False,S
3460,2,Medium,Medium,0,True,3,False,False,S
3461,2,Medium,Medium,1,True,3,False,False,S
3462,2,Medium,Medium,0,False,3,False,False,S
3463,2,Medium,Medium,0,True,6,False,False,S
3464,2,Medium,Medium,0,True,8,False,False,S
3465,2,Medium,Medium,0,False,8,False,True,S
3466,2,High,Medium,0,False,8,False,False,S
3467,2,Medium,Medium,0,True,8,False,False,S
3468,2,High,Medium,0,True,8,False,True,S
3469,2,Medium,Medium,0,True,8,False,False,S
3470,2,Medium,Medium,0,True,15,False,True,S
3471,2,Medium,Medium,0,True,15,False,False,S
3472,2,High,Medium,0,True,15,False,False,S
3473,2,Medium,Medium,0,False,13,False,False,S
3474,2,Medium,Medium,0,True,7,False,False,S
3475,2,Medium,Medium,0,True,4,False,False,S
3476,2,Medium,Medium,0,True,15,False,False,S
3477,2,Medium,Medium,0,False,8,False,False,S
3478,2,Medium,Medium,0,True,7,False,False,S
3479,2,Medium,Medium,0,True,7,False,False,S
3480,2,Medium,Medium,0,False,7,False,False,S
3481,2,Medium,Medium,0,True,7,False,False,S
3482,2,Medium,Medium,0,False,4,False,False,S
3483,2,High,Medium,0,True,10,False,True,S
3484,2,Medium,Medium,0,True,0,False,False,S
3485,2,Medium,Medium,0,True,0,False,False,S
3486,2,Medium,Medium,0,True,0,False,False,S
3487,2,Medium,Medium,0,True,3,False,False,S
3488,2,Medium,Medium,0,True,15,False,False,S
3489,2,Medium,Medium,0,True,15,False,False,S
3490,2,High,Medium,0,False,15,False,True,S
3491,2,High,Medium,0,False,15,False,True,S
3492,2,Medium,Medium,0,True,8,False,True,S
3493,2,Medium,Medium,0,True,4,False,False,S
3494,2,Medium,Medium,0,False,13,False,False,S
3495,2,Medium,Medium,0,True,13,False,True,S
3496,2,Medium,Medium,0,True,13,False,False,S
3497,2,Medium,Medium,0,True,13,False,False,S
3498,2,Medium,Medium,0,True,13,False,False,S
3499,2,Medium,Medium,0,False,13,False,False,S
3500,2,Medium,Medium,0,True,3,False,True,S
3501,2,Medium,Medium,0,False,17,False,True,S
3502,2,Medium,Medium,0,True,17,False,True,S
3503,2,Medium,Medium,0,True,17,False,True,S
3504,2,Medium,Medium,0,False,17,False,False,S
3505,2,Medium,Medium,0,True,4,False,False,S
3506,2,Medium,Medium,0,True,7,False,True,S
3507,2,Medium,Medium,0,False,15,False,False,S
3508,2,Medium,Medium,0,False,8,False,False,S
3509,2,Medium,Medium,0,False,7,False,False,S
3510,2,Medium,Medium,0,True,7,False,False,S
3511,2,Medium,Medium,0,False,7,False,False,S
3512,2,Medium,Medium,0,True,7,False,False,S
3513,2,Medium,Medium,1,True,7,False,False,S
3514,2,High,Medium,1,True,4,False,False,S
3515,2,Medium,Medium,0,False,6,False,False,S
3516,2,Medium,Medium,1,False,0,False,False,S
3517,2,Medium,Medium,0,False,0,False,False,S
3518,2,Medium,Medium,0,False,10,False,False,S
3519,2,Medium,Medium,0,False,10,False,False,S
3520,2,Medium,Medium,0,True,17,False,True,S
3521,2,Medium,Medium,0,False,17,False,True,S
3522,2,Medium,Medium,0,False,17,False,False,S
3523,2,Low,Medium,0,True,17,False,False,S
3524,2,Medium,Medium,0,True,17,False,False,S
3525,2,Medium,Medium,0,False,17,False,False,S
3526,2,Medium,Medium,0,False,17,False,False,S
3527,2,Medium,Medium,0,True,3,False,True,S
3528,2,Medium,Medium,1,True,3,False,False,S
3529,2,High,Medium,0,False,3,False,True,S
3530,2,Medium,Medium,0,False,3,False,False,S
3531,2,High,Medium,0,True,3,False,False,S
3532,2,High,Medium,0,True,3,False,False,S
3533,2,Medium,Medium,0,True,3,False,False,S
3534,2,Medium,Medium,0,True,3,False,False,S
3535,2,Medium,Medium,1,True,4,False,False,S
3536,2,Medium,Medium,1,True,4,False,False,S
3537,2,Medium,Medium,1,False,4,False,False,S
3538,2,High,High,0,False,4,False,False,S
3539,2,Medium,Medium,1,True,4,False,False,S
3540,2,Medium,Medium,1,True,4,False,False,S
3541,2,Medium,Medium,0,True,4,False,False,S
3542,2,Medium,Medium,0,True,4,False,False,S
3543,2,Medium,Medium,0,False,4,False,False,S
3544,2,Medium,Medium,1,True,4,False,False,S
3545,2,Medium,Medium,0,True,4,False,False,S
3546,2,Medium,Medium,0,True,7,False,False,S
3547,2,Medium,Medium,0,True,7,False,True,S
3548,2,Medium,Medium,0,True,7,False,False,S
3549,2,Medium,High,0,True,8,False,False,S
3550,2,Medium,Medium,0,False,15,False,False,S
3551,2,Medium,Medium,0,True,15,False,False,S
3552,2,Medium,Medium,0,True,15,False,False,S
3553,2,Medium,Medium,0,True,15,False,False,S
3554,2,Medium,Medium,0,False,15,False,False,S
3555,2,Medium,Medium,1,False,0,False,False,S
3556,2,Medium,Medium,0,True,0,False,False,S
3557,2,Medium,Medium,0,True,17,False,False,S
3558,2,Medium,Medium,0,True,8,False,False,S
3559,2,Medium,Medium,0,True,8,False,False,S
3560,2,Medium,Medium,0,True,4,False,False,S
3561,2,High,Medium,0,False,4,False,False,S
3562,2,High,Medium,0,True,13,False,False,S
3563,2,Medium,Medium,1,False,13,False,False,S
3564,2,Medium,Medium,0,True,13,False,True,S
3565,2,Medium,Medium,0,True,7,False,False,S
3566,3,Medium,Medium,0,True,15,False,False,S
3567,3,Medium,Medium,0,True,15,False,False,S
3568,3,High,Medium,0,True,15,False,False,S
3569,3,Medium,Medium,0,True,8,False,False,S
3570,3,Medium,Medium,0,True,8,False,False,S
3571,3,Medium,Medium,0,True,8,False,False,S
3572,3,High,Medium,0,False,8,False,True,S
3573,3,Medium,Medium,0,True,8,False,True,S
3574,3,High,Medium,0,True,15,False,False,S
3575,3,Medium,High,0,True,8,False,False,S
3576,3,Medium,High,0,True,8,False,False,S
3577,3,Medium,Medium,0,True,15,False,False,S
3578,3,High,Medium,0,True,15,False,True,S
3579,3,Medium,Medium,0,True,8,False,False,S
3580,3,Medium,Medium,0,True,8,False,False,S
3581,3,Medium,Medium,0,True,8,False,False,S
3582,3,Medium,Medium,0,True,6,False,False,S
3583,3,Medium,Medium,0,True,6,False,False,S
3584,3,Medium,Medium,0,True,6,False,False,S
3585,3,Medium,Medium,0,True,6,False,False,S
3586,3,Medium,Medium,0,True,6,False,False,S
3587,3,Medium,Medium,0,True,15,False,False,S
3588,3,Medium,Medium,0,True,15,False,True,S
3589,3,High,Medium,0,True,6,False,False,S
3590,3,High,Medium,1,True,8,False,True,S
3591,3,High,Medium,0,True,8,False,False,S
3592,3,Medium,Medium,0,True,8,False,True,S
3593,3,Medium,Medium,0,True,8,False,False,S
3594,3,Medium,Medium,0,True,8,False,False,S
3595,4,Medium,Medium,1,True,15,False,False,S
3596,4,High,High,0,True,6,False,False,S
3597,4,Medium,Medium,0,True,8,False,False,S
3598,4,Medium,Medium,0,True,8,False,False,S
3599,4,Medium,High,0,True,6,False,False,S
3600,4,High,High,0,False,6,False,False,S
3601,4,High,High,0,False,6,False,False,S
3602,4,High,High,0,False,6,False,False,S
3603,4,Medium,Medium,0,False,8,False,False,S
3604,4,Medium,Medium,0,False,6,False,False,S
3605,4,Medium,Medium,0,False,6,False,False,S
3606,4,Medium,High,0,True,6,False,False,S
3607,4,Medium,High,0,True,6,False,False,S
3608,4,Medium,Medium,0,True,6,False,False,S
3609,4,Medium,High,0,True,6,False,False,S
3610,4,Medium,Medium,1,True,15,False,False,S
3611,4,Medium,Medium,0,True,8,False,False,S
3612,4,High,Medium,0,True,15,False,False,S
3613,4,Medium,Medium,0,True,15,False,True,S
3614,4,Medium,Medium,1,True,8,False,False,S
3615,4,Medium,High,0,True,6,False,False,S
3616,4,Medium,Medium,0,True,6,False,False,S
3617,4,Medium,Medium,0,True,6,False,False,S
3618,4,High,High,0,True,6,False,False,S
3619,4,High,High,0,True,6,False,False,S
3620,4,Medium,Medium,0,True,6,False,False,S
3621,4,Medium,High,0,True,6,False,False,S
3622,4,Medium,Medium,0,True,6,False,False,S
3623,4,Medium,Medium,0,True,6,False,False,S
3624,4,Medium,High,0,True,6,False,False,S
3625,4,Medium,High,0,True,6,False,False,S
3626,4,Medium,Medium,0,True,6,False,False,S
3627,4,High,High,0,True,6,False,False,S
3628,4,Medium,Medium,1,True,6,False,False,S
3629,4,Medium,Medium,0,True,15,False,False,S
3630,4,High,Medium,1,True,15,False,False,S
3631,4,Medium,High,0,True,6,False,False,S
3632,4,Medium,High,0,True,6,False,False,S
3633,4,Medium,High,0,True,6,False,False,S
3634,4,Medium,High,0,True,6,False,False,S
3635,4,High,High,0,True,6,False,False,S
3636,4,Medium,High,0,True,6,False,False,S
3637,4,Medium,High,0,True,6,False,False,S
3638,4,High,Medium,0,True,6,False,False,S
3639,4,Medium,High,0,True,6,False,False,S
3640,4,Medium,Medium,0,True,6,False,False,S
3641,4,Medium,Medium,0,True,6,False,False,S
3642,4,High,High,1,True,6,False,False,S
3643,4,High,High,0,True,6,False,False,S
3644,4,Medium,Medium,0,True,6,False,False,S
3645,4,Medium,Medium,0,True,6,False,False,S
3646,4,Medium,Medium,0,True,6,False,False,S
3647,4,High,Medium,0,True,6,False,False,S
3648,4,Medium,Medium,0,True,6,False,False,S
3649,4,Medium,Medium,0,True,6,False,False,S
3650,4,Medium,Medium,0,True,6,False,False,S
3651,5,High,High,0,True,6,False,False,S
3652,1,Medium,Medium,0,True,15,False,False,S
3653,2,Medium,Medium,0,False,13,False,False,S
3654,2,High,Medium,0,True,15,False,False,S
3655,2,Medium,Medium,1,True,7,False,False,S
3656,3,Medium,Medium,0,True,15,False,False,S
3657,3,Medium,Medium,0,True,15,False,False,S
3658,3,Medium,Medium,0,True,15,False,False,S
3659,3,Medium,Medium,0,True,15,False,False,S
3660,3,Medium,Medium,0,True,15,False,False,S
3662,3,Medium,Medium,0,False,15,False,False,S
3663,4,Medium,Medium,0,True,15,False,False,S
3664,4,Medium,Medium,0,False,15,False,False,S
3665,4,Medium,Medium,0,False,15,False,False,S
3666,4,Medium,Medium,0,True,15,False,False,S
3667,4,Medium,Medium,0,False,15,False,False,S
3668,4,Medium,Medium,0,True,15,False,False,S
3669,4,Medium,Medium,0,True,15,False,False,S
3670,1,Medium,Medium,0,False,13,False,False,S
3671,2,Medium,Medium,0,True,15,False,False,S
3672,2,Medium,Medium,0,True,7,False,False,S
3673,4,Medium,Medium,0,True,15,False,False,S
3674,2,Medium,Medium,0,False,15,False,True,S
3675,2,High,Medium,0,False,15,False,False,S
3676,2,High,Medium,0,False,15,False,False,S
3677,3,Medium,Medium,0,False,15,False,False,S
3678,1,Medium,Medium,0,True,14,False,False,H
3679,1,Medium,Medium,1,True,14,False,False,H
3680,1,Medium,Medium,0,True,14,False,False,H
3681,1,High,Medium,0,True,14,False,False,H
3682,1,Medium,Medium,0,True,14,False,False,H
3683,1,Medium,Medium,0,True,14,False,False,H
3684,1,Medium,Medium,0,True,2,False,False,H
3685,1,High,Medium,0,True,2,False,False,H
3686,1,High,Medium,0,True,2,False,False,H
3687,1,Medium,Medium,0,True,2,False,False,H
3688,1,Medium,Medium,0,True,2,False,False,H
3689,1,Medium,Medium,0,True,14,False,True,H
3690,1,Medium,Medium,0,True,14,False,False,H
3691,1,Medium,Medium,0,True,14,False,False,H
3692,1,Medium,Medium,0,True,14,False,False,H
3693,1,Medium,Medium,0,True,7,False,False,H
3694,1,Medium,Medium,1,True,7,False,False,H
3695,1,Medium,Medium,0,True,7,False,False,H
3696,1,Medium,Medium,0,True,16,False,False,H
3697,1,Medium,Medium,0,True,16,False,False,H
3698,1,Medium,Medium,0,False,16,False,False,H
3699,1,Medium,Medium,0,True,14,False,False,H
3700,1,Medium,Medium,0,False,14,False,False,H
3701,1,Medium,Medium,1,True,14,False,False,H
3702,1,Medium,Medium,0,True,14,False,False,H
3703,1,Medium,Medium,0,True,2,False,False,H
3704,1,Medium,Medium,0,True,2,False,False,H
3705,1,Medium,Medium,0,True,2,False,False,H
3706,1,Medium,Medium,0,False,9,False,False,H
3707,1,Medium,Medium,0,True,9,False,True,H
3708,1,Medium,Medium,0,True,7,False,False,H
3709,1,Medium,Medium,0,True,7,False,False,H
3710,1,Medium,Medium,0,False,7,False,False,H
3711,1,Medium,Medium,0,True,7,False,False,H
3712,1,High,Medium,0,True,7,False,False,H
3713,1,Medium,Medium,0,True,7,False,False,H
3714,1,Medium,Medium,0,True,5,False,False,H
3715,1,Medium,Medium,0,True,5,False,False,H
3716,1,Medium,Medium,0,False,16,False,False,H
3717,1,Medium,Medium,0,False,16,False,False,H
3718,1,Medium,Medium,0,False,7,False,False,H
3719,1,Medium,Medium,0,True,15,False,False,H
3720,1,Medium,Medium,0,True,3,False,False,H
3721,1,Medium,Medium,0,True,3,False,False,H
3722,1,Medium,Medium,0,False,2,False,True,H
3723,1,Medium,Medium,0,True,2,False,False,H
3724,1,Medium,Medium,0,False,12,False,False,H
3725,1,High,Medium,0,False,12,False,False,H
3726,1,Medium,Medium,0,False,12,False,False,H
3727,1,High,Medium,0,False,12,False,False,H
3728,1,Medium,Medium,1,False,14,False,False,H
3729,1,Medium,Medium,0,False,14,False,False,H
3730,1,Medium,Medium,0,False,15,False,False,H
3731,1,Medium,Medium,0,False,15,False,False,H
3732,1,High,Medium,0,False,15,False,False,H
3735,1,Medium,Medium,0,True,15,False,False,H
3741,2,Medium,Medium,0,True,0,False,False,H
3743,2,Medium,Medium,1,True,16,False,True,H
3744,2,High,Medium,1,True,4,False,False,H
3745,2,Medium,Medium,1,True,4,False,False,H
3746,2,High,Medium,0,False,4,False,False,H
3747,2,Medium,Medium,1,False,14,False,False,H
3748,2,Medium,Medium,0,True,14,False,False,H
3749,2,Medium,Medium,0,True,14,False,False,H
3750,2,Medium,Medium,0,True,15,False,True,H
3751,2,High,Medium,0,False,2,False,False,H
3752,2,Medium,Medium,0,True,2,False,False,H
3753,2,Medium,Medium,0,True,2,False,False,H
3754,2,Medium,Medium,1,False,9,False,False,H
3755,2,Medium,Medium,0,True,9,False,False,H
3756,2,High,Medium,0,False,9,False,False,H
3757,2,Medium,Medium,0,True,9,False,False,H
3758,2,Medium,Medium,0,False,4,False,False,H
3759,2,Medium,Medium,1,False,4,False,False,H
3760,2,Medium,Medium,0,False,4,False,False,H
3761,2,High,Medium,1,True,4,False,False,H
3762,2,Medium,Medium,0,False,16,False,False,H
3763,2,Medium,Medium,1,True,14,False,False,H
3764,2,Medium,Medium,0,True,14,False,False,H
3765,2,Medium,Medium,0,False,14,False,False,H
3766,2,Medium,Medium,0,True,7,False,False,H
3767,2,Medium,Medium,0,True,9,False,True,H
3768,2,Medium,Medium,0,True,3,False,True,H
3769,2,Medium,Medium,0,False,2,False,False,H
3770,2,Medium,Medium,0,True,12,False,False,H
3771,2,High,Medium,0,True,14,False,False,H
3772,2,High,Medium,0,False,14,False,False,H
3773,2,Medium,Medium,0,False,0,False,False,H
3774,2,Medium,Medium,0,True,0,False,False,H
3775,2,Medium,Medium,0,False,7,False,True,H
3776,2,Medium,Medium,0,False,7,False,False,H
3777,2,Medium,Medium,0,False,2,False,False,H
3778,2,Medium,Medium,0,False,9,False,False,H
3779,2,Medium,Medium,0,False,9,False,False,H
3780,2,Medium,Medium,0,True,9,False,False,H
3781,2,Medium,Medium,0,False,9,False,False,H
3782,2,Medium,Medium,0,True,9,False,False,H
3783,2,Medium,Medium,0,True,14,False,False,H
3784,2,Medium,Medium,0,False,15,False,False,H
3785,2,Medium,Medium,0,True,15,False,False,H
3786,2,Medium,Medium,0,True,7,False,False,H
3787,2,Medium,Medium,0,False,0,False,False,H
3788,2,Medium,Medium,0,False,0,False,True,H
3789,2,Medium,Medium,0,True,0,False,False,H
3790,2,High,Medium,0,True,0,False,True,H
3791,2,Medium,Medium,0,True,0,False,False,H
3792,2,Medium,High,0,False,1,False,False,H
3793,2,High,High,0,True,16,False,False,H
3794,2,High,Medium,0,True,16,False,False,H
3795,2,Medium,High,0,True,16,False,False,H
3796,2,High,Medium,0,False,16,False,False,H
3797,2,Medium,Medium,0,False,15,False,True,H
3798,2,Medium,Medium,0,False,15,False,False,H
3799,2,Medium,Medium,0,False,1,False,False,H
3800,2,Medium,Medium,0,False,1,False,False,H
3801,2,Medium,Medium,0,True,9,False,False,H
3802,2,Medium,Medium,0,False,9,False,False,H
3803,2,Medium,Medium,0,True,9,False,False,H
3804,2,Medium,Medium,0,False,2,False,False,H
3805,2,Medium,Medium,1,False,12,False,False,H
3806,2,Medium,Medium,0,False,12,False,False,H
3807,2,Medium,Medium,1,False,12,False,True,H
3808,2,Medium,Medium,1,False,12,False,False,H
3809,2,Medium,Medium,0,True,12,False,False,H
3810,2,Medium,Medium,0,False,11,False,False,H
3811,2,High,Medium,0,True,11,False,False,H
3812,2,Medium,Medium,0,False,11,False,False,H
3813,2,High,Medium,0,False,11,False,False,H
3814,2,Medium,Medium,0,True,11,False,False,H
3815,2,Medium,Medium,0,False,11,False,False,H
3816,2,Medium,Medium,0,True,14,False,False,H
3817,2,Medium,Medium,0,False,14,False,False,H
3818,2,Medium,Medium,0,True,14,False,False,H
